ID;correct_resp;first_acc;first_resp;first_rt;trial_type;seq_code;triplet_type;epoch;pred_error;stimulation
401;2;0;1;328;R;2;T;1;0;sham
401;2;1;2;323;P;2;H;1;0;sham
401;1;1;1;318;R;2;L;1;0;sham
401;4;1;4;346;P;2;H;1;0;sham
401;1;1;1;404;R;2;T;1;0;sham
401;3;1;3;412;P;2;H;1;0;sham
401;4;1;4;356;R;2;L;1;0;sham
401;1;1;1;350;P;2;H;1;0;sham
401;1;1;1;296;R;2;L;1;0;sham
401;2;1;2;325;P;2;H;1;0;sham
401;1;0;2;320;R;2;T;1;0;sham
401;4;1;4;352;P;2;H;1;0;sham
401;2;1;2;378;R;2;H;1;0;sham
401;3;0;4;291;P;2;H;1;0;sham
401;3;1;3;291;R;2;L;1;0;sham
401;1;1;1;304;P;2;H;1;0;sham
401;2;1;2;428;R;2;L;1;1;sham
401;2;1;2;307;P;2;H;1;0;sham
401;4;1;4;287;R;2;H;1;1;sham
401;4;1;4;236;P;2;H;1;0;sham
401;2;1;2;316;R;2;L;1;0;sham
401;3;1;3;280;P;2;H;1;0;sham
401;1;1;1;293;R;2;L;1;1;sham
401;1;1;1;290;P;2;H;1;0;sham
401;1;1;1;399;R;2;R;1;0;sham
401;2;1;2;471;P;2;H;1;0;sham
401;3;1;3;316;R;2;L;1;0;sham
401;4;1;4;280;P;2;H;1;0;sham
401;4;1;4;213;R;2;L;1;0;sham
401;3;1;3;437;P;2;H;1;0;sham
401;2;1;2;316;R;2;L;1;0;sham
401;1;1;1;327;P;2;H;1;0;sham
401;3;1;3;530;R;2;L;1;0;sham
401;2;1;2;341;P;2;H;1;0;sham
401;3;1;3;400;R;2;T;1;0;sham
401;4;1;4;280;P;2;H;1;0;sham
401;1;0;2;357;R;2;H;1;0;sham
401;3;1;3;404;P;2;H;1;0;sham
401;4;1;4;412;R;2;L;1;0;sham
401;1;1;1;388;P;2;H;1;0;sham
401;2;1;2;348;R;2;L;1;1;sham
401;2;1;2;343;P;2;H;1;0;sham
401;3;1;3;418;R;2;L;1;0;sham
401;4;0;3;185;P;2;H;1;0;sham
401;4;1;4;208;R;2;L;1;0;sham
401;3;0;2;384;P;2;H;1;0;sham
401;4;1;4;575;R;2;T;1;0;sham
401;1;1;1;400;P;2;H;1;0;sham
401;3;1;3;360;R;2;H;1;0;sham
401;2;1;2;290;P;2;H;1;0;sham
401;2;1;2;303;R;2;L;1;0;sham
401;4;1;4;268;P;2;H;1;0;sham
401;3;0;4;249;R;2;L;1;0;sham
401;3;1;3;272;P;2;H;1;0;sham
401;1;1;1;270;R;2;H;1;1;sham
401;1;1;1;220;P;2;H;1;0;sham
401;1;1;1;284;R;2;R;1;0;sham
401;2;0;1;297;P;2;H;1;0;sham
401;2;1;2;347;R;2;H;1;0;sham
401;4;1;4;325;P;2;H;1;0;sham
401;3;1;3;337;R;2;L;1;1;sham
401;3;1;3;283;P;2;H;1;0;sham
401;1;1;1;297;R;2;H;1;1;sham
401;1;1;1;309;P;2;H;1;0;sham
401;4;1;4;289;R;2;L;1;0;sham
401;2;0;4;447;P;2;H;1;0;sham
401;1;0;2;311;R;2;L;1;0;sham
401;4;0;3;376;P;2;H;1;0;sham
401;2;1;2;422;R;2;H;1;0;sham
401;3;1;3;430;P;2;H;1;0;sham
401;3;1;3;324;R;2;L;1;0;sham
401;1;1;1;1088;P;2;H;1;0;sham
401;2;0;4;170;R;2;L;1;0;sham
401;2;1;2;144;P;2;H;1;0;sham
401;1;0;2;371;R;2;L;1;0;sham
401;4;0;1;165;P;2;H;1;0;sham
401;1;0;2;285;R;2;T;1;0;sham
401;3;1;3;323;P;2;H;1;0;sham
401;4;1;4;362;R;2;L;1;0;sham
401;2;1;2;356;P;2;H;1;0;sham
401;4;1;4;286;R;2;T;1;1;sham
401;4;1;4;251;P;2;H;1;0;sham
401;3;1;3;346;R;2;H;1;1;sham
401;3;1;3;244;P;2;H;1;0;sham
401;1;1;1;290;R;2;H;1;1;sham
401;1;1;1;240;P;2;H;1;0;sham
401;2;1;2;303;R;2;H;1;1;sham
401;2;1;2;219;P;2;H;1;0;sham
401;2;1;2;331;R;2;R;1;0;sham
401;4;1;4;262;P;2;H;1;0;sham
401;3;0;4;180;R;2;L;1;0;sham
401;3;1;3;283;P;2;H;1;0;sham
401;4;1;4;328;R;2;L;1;0;sham
401;1;1;1;387;P;2;H;1;0;sham
401;2;1;2;332;R;2;L;1;1;sham
401;2;1;2;327;P;2;H;1;0;sham
401;4;0;3;242;R;2;H;1;0;sham
401;4;1;4;282;P;2;H;1;0;sham
401;2;1;2;503;R;2;L;1;0;sham
401;3;0;2;171;P;2;H;1;0;sham
401;4;1;4;259;R;2;H;1;0;sham
401;1;1;1;290;P;2;H;1;0;sham
401;4;0;3;319;R;2;T;1;0;sham
401;2;1;2;297;P;2;H;1;0;sham
401;3;0;2;245;R;2;H;1;0;sham
401;4;1;4;289;P;2;H;1;0;sham
401;4;1;4;334;R;2;L;1;0;sham
401;3;0;4;393;P;2;H;1;0;sham
401;4;0;3;184;R;2;T;1;0;sham
401;1;1;1;845;P;2;H;1;0;sham
401;3;0;2;387;R;2;H;1;1;sham
401;2;1;2;318;P;2;H;1;0;sham
401;3;1;3;362;R;2;T;1;0;sham
401;4;1;4;260;P;2;H;1;0;sham
401;2;1;2;322;R;2;L;1;0;sham
401;3;1;3;270;P;2;H;1;0;sham
401;2;0;1;332;R;2;T;1;1;sham
401;1;1;1;321;P;2;H;1;0;sham
401;1;0;2;285;R;2;L;1;1;sham
401;2;1;2;357;P;2;H;1;0;sham
401;3;0;4;303;R;2;L;1;1;sham
401;4;1;4;256;P;2;H;1;0;sham
401;3;0;4;239;R;2;T;1;0;sham
401;3;1;3;275;P;2;H;1;0;sham
401;2;1;2;401;R;2;L;1;0;sham
401;1;1;1;297;P;2;H;1;0;sham
401;4;0;1;214;R;2;H;1;0;sham
401;2;1;2;319;P;2;H;1;0;sham
401;4;0;3;266;R;2;T;1;0;sham
401;4;0;3;301;P;2;H;1;1;sham
401;3;1;3;575;R;2;H;1;1;sham
401;3;1;3;240;P;2;H;1;0;sham
401;2;1;2;303;R;2;L;1;0;sham
401;1;1;1;283;P;2;H;1;0;sham
401;4;1;4;329;R;2;H;1;0;sham
401;2;1;2;404;P;2;H;1;0;sham
401;4;0;3;252;R;2;T;1;0;sham
401;4;1;4;301;P;2;H;1;0;sham
401;1;1;1;298;R;2;L;1;0;sham
401;3;1;3;342;P;2;H;1;0;sham
401;4;0;3;209;R;2;L;1;0;sham
401;1;1;1;360;P;2;H;1;0;sham
401;1;1;1;306;R;2;L;1;0;sham
401;2;1;2;398;P;2;H;1;0;sham
401;1;1;1;438;R;2;T;1;0;sham
401;4;1;4;333;P;2;H;1;0;sham
401;3;1;3;424;R;2;L;1;1;sham
401;3;1;3;351;P;2;H;1;0;sham
401;4;1;4;345;R;2;L;1;0;sham
401;1;1;1;324;P;2;H;1;0;sham
401;4;1;4;383;R;2;T;1;0;sham
401;2;1;2;280;P;2;H;1;0;sham
401;2;1;2;325;R;2;L;1;0;sham
401;4;1;4;273;P;2;H;1;0;sham
401;1;1;1;367;R;2;L;1;0;sham
401;3;0;4;312;P;2;H;1;0;sham
401;3;1;3;761;R;2;T;1;0;sham
401;2;1;2;418;P;2;H;1;0;sham
401;4;1;4;281;R;2;L;1;1;sham
401;4;1;4;294;P;2;H;1;0;sham
401;2;1;2;403;R;2;L;1;0;sham
401;3;1;3;283;P;2;H;1;0;sham
401;1;1;1;280;R;2;L;1;1;sham
401;1;1;1;326;P;2;H;1;0;sham
401;4;0;3;273;R;2;L;1;0;sham
401;2;1;2;389;P;2;H;1;0;sham
401;2;1;2;382;R;2;L;1;0;sham
401;4;1;4;295;P;2;H;1;1;sham
401;4;1;4;211;R;2;H;1;0;sham
401;3;1;3;323;P;2;H;1;1;sham
401;3;1;3;303;R;2;H;1;0;sham
401;1;1;1;283;P;2;H;1;0;sham
401;4;1;4;296;R;2;L;1;0;sham
401;2;1;2;341;P;2;H;1;0;sham
401;1;1;1;352;R;2;L;1;0;sham
401;4;0;2;362;P;2;H;1;0;sham
401;3;1;3;334;R;2;L;1;1;sham
401;3;1;3;329;P;2;H;1;0;sham
401;4;1;4;372;R;2;L;1;0;sham
401;1;1;1;381;P;2;H;1;0;sham
401;3;1;3;342;R;2;H;1;0;sham
401;2;1;2;321;P;2;H;1;0;sham
401;1;1;1;349;R;2;H;1;0;sham
401;4;1;4;359;P;2;H;1;0;sham
401;2;0;3;241;R;2;H;1;1;sham
401;3;1;3;227;P;2;H;1;0;sham
401;2;1;2;387;R;2;T;1;0;sham
401;1;1;1;284;P;2;H;1;0;sham
401;3;0;4;296;R;2;L;1;0;sham
401;2;1;2;361;P;2;H;1;0;sham
401;1;1;1;419;R;2;H;1;0;sham
401;4;1;4;297;P;2;H;1;0;sham
401;1;0;4;199;R;2;T;1;0;sham
401;3;1;3;300;P;2;H;1;0;sham
401;4;0;3;313;R;2;L;1;0;sham
401;1;1;1;279;P;2;H;1;0;sham
401;2;1;2;342;R;2;L;1;1;sham
401;2;1;2;367;P;2;H;1;0;sham
401;4;0;3;281;R;2;H;1;0;sham
401;4;1;4;287;P;2;H;1;0;sham
401;4;1;4;316;R;2;R;1;0;sham
401;3;0;2;392;P;2;H;1;0;sham
401;1;1;1;319;R;2;L;1;1;sham
401;1;1;1;283;P;2;H;1;0;sham
401;2;1;2;360;R;2;H;1;1;sham
401;2;1;2;258;P;2;H;1;0;sham
401;3;1;3;353;R;2;L;1;0;sham
401;4;1;4;283;P;2;H;1;0;sham
401;2;0;4;200;R;2;L;1;0;sham
401;3;1;3;338;P;2;H;1;0;sham
401;2;0;1;301;R;2;T;1;1;sham
401;1;1;1;251;P;2;H;1;0;sham
401;3;0;4;330;R;2;L;1;0;sham
401;2;1;2;364;P;2;H;1;0;sham
401;3;0;4;294;R;2;T;1;1;sham
401;4;1;4;297;P;2;H;1;0;sham
401;4;1;4;245;R;2;L;1;0;sham
401;3;1;3;372;P;2;H;1;1;sham
401;3;1;3;269;R;2;H;1;0;sham
401;1;1;1;331;P;2;H;1;1;sham
401;1;1;1;278;R;2;H;1;0;sham
401;2;1;2;291;P;2;H;1;0;sham
401;3;1;3;416;R;2;L;1;0;sham
401;4;1;4;344;P;2;H;1;0;sham
401;4;1;4;483;R;2;L;1;0;sham
401;3;0;2;311;P;2;H;1;0;sham
401;2;1;2;413;R;2;L;1;0;sham
401;1;1;1;388;P;2;H;1;0;sham
401;1;1;1;285;R;2;L;1;0;sham
401;2;1;2;314;P;2;H;1;1;sham
401;2;1;2;230;R;2;H;1;0;sham
401;4;0;3;261;P;2;H;1;0;sham
401;4;1;4;154;R;2;H;1;0;sham
401;3;0;2;365;P;2;H;1;0;sham
401;2;1;2;369;R;2;T;1;1;sham
401;2;1;2;299;P;2;H;1;0;sham
401;2;1;2;279;R;2;R;1;0;sham
401;4;1;4;324;P;2;H;1;1;sham
401;4;1;4;176;R;2;H;1;0;sham
401;3;0;2;322;P;2;H;1;0;sham
401;3;1;3;122;R;2;H;1;0;sham
401;1;1;1;335;P;2;H;1;0;sham
401;3;1;3;330;R;2;T;1;0;sham
401;2;0;3;197;P;2;H;1;0;sham
401;3;1;3;352;R;2;T;1;0;sham
401;4;1;4;251;P;2;H;1;0;sham
401;4;1;4;137;R;2;L;1;0;sham
401;3;1;3;333;P;2;H;1;1;sham
401;3;1;3;200;R;2;H;1;0;sham
401;1;0;2;313;P;2;H;1;0;sham
401;2;0;1;231;R;2;L;1;0;sham
401;2;0;3;233;P;2;H;1;0;sham
401;3;1;3;338;R;2;L;1;0;sham
401;4;0;3;173;P;2;H;1;0;sham
401;1;0;2;309;R;2;H;1;0;sham
401;3;0;1;77;P;2;H;1;0;sham
401;3;1;3;247;R;2;L;1;0;sham
401;1;0;2;246;P;2;H;1;0;sham
401;3;1;3;426;R;2;T;1;0;sham
401;2;1;2;353;P;2;H;1;0;sham
401;1;0;2;188;R;2;H;1;0;sham
401;4;1;4;306;P;2;H;1;0;sham
401;1;1;1;318;R;2;T;1;0;sham
401;3;1;3;314;P;2;H;1;0;sham
401;1;0;2;245;R;2;T;1;0;sham
401;1;1;1;312;P;2;H;1;0;sham
401;2;0;1;356;R;2;H;1;0;sham
401;2;1;2;285;P;2;H;1;0;sham
401;3;1;3;282;R;2;L;1;0;sham
401;4;1;4;327;P;2;H;1;0;sham
401;3;0;4;211;R;2;T;1;0;sham
401;3;1;3;281;P;2;H;1;0;sham
401;1;1;1;326;R;2;H;1;1;sham
401;1;1;1;226;P;2;H;1;0;sham
401;2;1;2;322;R;2;H;1;1;sham
401;2;1;2;237;P;2;H;1;0;sham
401;3;1;3;253;R;2;L;1;0;sham
401;4;0;3;123;P;2;H;1;0;sham
401;3;1;3;355;R;2;T;1;1;sham
401;3;1;3;301;P;2;H;1;0;sham
401;1;1;1;346;R;2;H;1;1;sham
401;1;1;1;260;P;2;H;1;0;sham
401;1;1;1;307;R;2;R;1;0;sham
401;2;1;2;335;P;2;H;1;0;sham
401;1;0;2;218;R;2;T;1;0;sham
401;4;1;4;432;P;2;H;1;0;sham
401;2;0;4;231;R;2;H;1;0;sham
401;3;1;3;283;P;2;H;1;0;sham
401;1;1;1;264;R;2;L;1;1;sham
401;1;1;1;310;P;2;H;1;0;sham
401;4;1;4;291;R;2;L;1;0;sham
401;2;1;2;432;P;2;H;1;0;sham
401;4;1;4;358;R;2;T;1;1;sham
401;4;1;4;209;P;2;H;1;0;sham
401;1;1;1;257;R;2;L;1;0;sham
401;3;1;3;320;P;2;H;1;0;sham
401;1;0;2;284;R;2;T;1;0;sham
401;1;1;1;268;P;2;H;1;0;sham
401;1;1;1;298;R;2;R;1;0;sham
401;2;0;1;327;P;2;H;1;0;sham
401;2;1;2;471;R;2;H;1;0;sham
401;4;1;4;301;P;2;H;1;1;sham
401;4;1;4;201;R;2;H;1;0;sham
401;3;1;3;314;P;2;H;1;1;sham
401;3;1;3;278;R;2;H;1;0;sham
401;1;1;1;291;P;2;H;1;1;sham
401;1;1;1;208;R;2;H;1;0;sham
401;2;1;2;289;P;2;H;1;0;sham
401;1;1;1;398;R;2;T;1;0;sham
401;4;1;4;390;P;2;H;1;0;sham
401;3;1;3;319;R;2;L;1;1;sham
401;3;1;3;266;P;2;H;1;0;sham
401;3;0;4;361;R;2;T;1;0;sham
401;2;0;3;431;P;2;H;1;0;sham
401;2;1;2;250;R;2;L;1;0;sham
401;4;1;4;281;P;2;H;1;0;sham
401;3;0;4;150;R;2;L;1;0;sham
401;3;1;3;270;P;2;H;1;0;sham
401;2;1;2;332;R;2;L;1;0;sham
401;1;0;2;183;P;2;H;1;0;sham
401;3;1;3;284;R;2;L;1;0;sham
401;2;0;3;169;P;2;H;1;0;sham
401;1;1;1;400;R;2;H;1;0;sham
401;4;1;4;280;P;2;H;1;0;sham
401;4;1;4;357;R;2;L;1;0;sham
401;3;1;3;255;P;2;H;1;1;sham
401;3;1;3;318;R;2;H;1;0;sham
401;1;1;1;282;P;2;H;1;1;sham
401;1;1;1;295;R;2;H;1;0;sham
401;2;1;2;307;P;2;H;1;0;sham
401;4;1;4;352;R;2;L;1;1;sham
401;4;1;4;234;P;2;H;1;0;sham
401;2;1;2;361;R;2;L;1;0;sham
401;3;0;2;243;P;2;H;1;0;sham
401;2;0;1;297;R;2;T;1;1;sham
401;1;1;1;329;P;2;H;1;0;sham
401;1;1;1;292;R;2;L;1;0;sham
401;2;1;2;433;P;2;H;1;0;sham
401;4;1;4;311;R;2;L;1;1;sham
401;4;1;4;179;P;2;H;1;0;sham
401;2;1;2;341;R;2;L;1;0;sham
401;3;1;3;352;P;2;H;1;0;sham
401;1;1;1;298;R;2;L;1;1;sham
401;1;0;2;262;P;2;H;1;0;sham
401;1;1;1;299;R;2;R;1;0;sham
401;2;1;2;375;P;2;H;1;1;sham
401;2;1;2;289;R;2;H;1;0;sham
401;4;1;4;318;P;2;H;1;0;sham
401;2;0;4;186;R;2;T;1;0;sham
401;3;1;3;303;P;2;H;1;0;sham
401;2;1;2;412;R;2;T;1;0;sham
401;1;1;1;275;P;2;H;1;0;sham
401;2;0;4;321;R;2;T;1;0;sham
401;2;1;2;309;P;2;H;1;0;sham
401;1;0;2;273;R;2;L;1;0;sham
401;4;1;4;324;P;2;H;1;0;sham
401;4;1;4;256;R;2;L;1;0;sham
401;3;1;3;318;P;2;H;1;0;sham
401;1;1;1;314;R;2;L;1;1;sham
401;1;1;1;294;P;2;H;1;0;sham
401;2;1;2;323;R;2;H;1;1;sham
401;2;1;2;255;P;2;H;1;0;sham
401;2;1;2;461;R;2;R;1;0;sham
401;4;1;4;483;P;2;H;1;0;sham
401;2;0;4;120;R;2;T;1;0;sham
401;3;0;2;175;P;2;H;1;0;sham
401;1;1;1;296;R;2;L;1;1;sham
401;1;1;1;212;P;2;H;1;0;sham
401;3;1;3;468;R;2;L;1;0;sham
401;2;1;2;281;P;2;H;1;0;sham
401;2;1;2;359;R;2;L;1;0;sham
401;4;1;4;305;P;2;H;1;0;sham
401;1;1;1;365;R;2;L;1;0;sham
401;3;1;3;311;P;2;H;1;0;sham
401;1;0;3;243;R;2;T;1;0;sham
401;1;1;1;296;P;2;H;1;0;sham
401;4;1;4;308;R;2;L;1;0;sham
401;2;1;2;288;P;2;H;1;0;sham
401;2;1;2;302;R;2;L;1;0;sham
401;4;0;3;266;P;2;H;1;0;sham
401;4;1;4;220;R;2;H;1;0;sham
401;3;1;3;396;P;2;H;1;0;sham
401;1;1;1;276;R;2;L;1;1;sham
401;1;1;1;226;P;2;H;1;0;sham
401;3;1;3;466;R;2;L;1;0;sham
401;2;1;2;279;P;2;H;1;0;sham
401;4;1;4;308;R;2;L;1;1;sham
401;4;1;4;256;P;2;H;1;0;sham
401;4;1;4;287;R;2;R;1;0;sham
401;3;0;1;316;P;2;H;1;0;sham
401;2;1;2;367;R;2;L;2;1;sham
401;2;1;2;279;P;2;H;2;0;sham
401;3;1;3;390;R;2;L;2;0;sham
401;4;0;3;238;P;2;H;2;0;sham
401;2;0;4;164;R;2;L;2;0;sham
401;3;1;3;267;P;2;H;2;0;sham
401;1;1;1;329;R;2;L;2;1;sham
401;1;1;1;323;P;2;H;2;0;sham
401;1;1;1;238;R;2;R;2;0;sham
401;2;1;2;446;P;2;H;2;0;sham
401;4;0;2;212;R;2;L;2;0;sham
401;4;1;4;268;P;2;H;2;0;sham
401;4;0;3;906;R;2;R;2;1;sham
401;3;1;3;323;P;2;H;2;0;sham
401;1;1;1;399;R;2;L;2;1;sham
401;1;1;1;231;P;2;H;2;0;sham
401;4;1;4;454;R;2;L;2;0;sham
401;2;0;4;188;P;2;H;2;0;sham
401;1;1;1;356;R;2;L;2;0;sham
401;4;0;3;367;P;2;H;2;0;sham
401;4;1;4;299;R;2;L;2;0;sham
401;3;1;3;407;P;2;H;2;1;sham
401;3;1;3;191;R;2;H;2;0;sham
401;1;1;1;321;P;2;H;2;0;sham
401;3;1;3;349;R;2;T;2;0;sham
401;2;1;2;311;P;2;H;2;0;sham
401;1;1;1;323;R;2;H;2;0;sham
401;4;1;4;430;P;2;H;2;0;sham
401;3;1;3;309;R;2;L;2;1;sham
401;3;1;3;289;P;2;H;2;0;sham
401;3;1;3;350;R;2;R;2;0;sham
401;1;1;1;329;P;2;H;2;1;sham
401;1;1;1;308;R;2;H;2;0;sham
401;2;1;2;384;P;2;H;2;0;sham
401;1;1;1;361;R;2;T;2;0;sham
401;4;1;4;450;P;2;H;2;0;sham
401;4;1;4;200;R;2;L;2;0;sham
401;3;0;4;329;P;2;H;2;0;sham
401;1;1;1;298;R;2;L;2;1;sham
401;1;1;1;214;P;2;H;2;0;sham
401;1;1;1;614;R;2;R;2;0;sham
401;2;1;2;405;P;2;H;2;0;sham
401;3;0;2;269;R;2;L;2;0;sham
401;4;1;4;386;P;2;H;2;0;sham
401;3;0;4;187;R;2;T;2;0;sham
401;3;1;3;287;P;2;H;2;0;sham
401;3;1;3;781;R;2;R;2;0;sham
401;1;1;1;788;P;2;H;2;0;sham
401;4;1;4;331;R;2;L;2;0;sham
401;2;1;2;326;P;2;H;2;0;sham
401;3;1;3;354;R;2;H;2;0;sham
401;4;1;4;332;P;2;H;2;0;sham
401;4;0;3;343;R;2;L;2;1;sham
401;3;1;3;426;P;2;H;2;0;sham
401;2;1;2;481;R;2;L;2;0;sham
401;1;0;2;309;P;2;H;2;0;sham
401;2;1;2;452;R;2;T;2;1;sham
401;2;1;2;330;P;2;H;2;0;sham
401;4;1;4;405;R;2;H;2;1;sham
401;4;1;4;269;P;2;H;2;0;sham
401;1;0;2;331;R;2;L;2;0;sham
401;3;1;3;348;P;2;H;2;0;sham
401;1;1;1;358;R;2;T;2;1;sham
401;1;1;1;352;P;2;H;2;0;sham
401;2;1;2;458;R;2;H;2;1;sham
401;2;1;2;320;P;2;H;2;0;sham
401;2;1;2;396;R;2;R;2;0;sham
401;4;1;4;324;P;2;H;2;0;sham
401;2;1;2;336;R;2;T;2;0;sham
401;3;0;4;347;P;2;H;2;1;sham
401;4;1;4;329;R;2;H;2;0;sham
401;1;0;4;228;P;2;H;2;0;sham
401;4;1;4;444;R;2;T;2;0;sham
401;2;1;2;306;P;2;H;2;0;sham
401;1;1;1;367;R;2;L;2;0;sham
401;4;1;4;280;P;2;H;2;0;sham
401;1;1;1;373;R;2;T;2;0;sham
401;3;1;3;351;P;2;H;2;0;sham
401;4;1;4;373;R;2;T;2;0;sham
401;2;1;2;335;P;2;H;2;0;sham
401;2;1;2;218;R;2;L;2;0;sham
401;4;1;4;314;P;2;H;2;0;sham
401;3;0;4;278;R;2;L;2;0;sham
401;3;1;3;279;P;2;H;2;0;sham
401;3;1;3;276;R;2;R;2;0;sham
401;1;1;1;498;P;2;H;2;0;sham
401;4;1;4;342;R;2;L;2;0;sham
401;2;1;2;337;P;2;H;2;0;sham
401;3;0;4;220;R;2;H;2;1;sham
401;4;1;4;368;P;2;H;2;0;sham
401;4;1;4;249;R;2;L;2;0;sham
401;3;1;3;408;P;2;H;2;0;sham
401;2;1;2;352;R;2;L;2;0;sham
401;1;1;1;314;P;2;H;2;0;sham
401;1;1;1;246;R;2;L;2;0;sham
401;2;1;2;324;P;2;H;2;0;sham
401;3;1;3;352;R;2;L;2;0;sham
401;4;1;4;298;P;2;H;2;0;sham
401;1;1;1;311;R;2;H;2;0;sham
401;3;1;3;450;P;2;H;2;0;sham
401;1;0;2;280;R;2;T;2;0;sham
401;1;1;1;297;P;2;H;2;0;sham
401;4;1;4;325;R;2;L;2;0;sham
401;2;1;2;353;P;2;H;2;0;sham
401;1;1;1;315;R;2;L;2;0;sham
401;4;1;4;359;P;2;H;2;0;sham
401;2;1;2;337;R;2;H;2;0;sham
401;3;1;3;332;P;2;H;2;0;sham
401;4;1;4;375;R;2;H;2;0;sham
401;1;1;1;369;P;2;H;2;0;sham
401;1;1;1;250;R;2;L;2;0;sham
401;2;1;2;441;P;2;H;2;0;sham
401;3;1;3;351;R;2;L;2;0;sham
401;4;1;4;266;P;2;H;2;0;sham
401;3;1;3;360;R;2;T;2;1;sham
401;3;1;3;370;P;2;H;2;0;sham
401;1;1;1;379;R;2;H;2;1;sham
401;1;1;1;468;P;2;H;2;0;sham
401;1;1;1;777;R;2;R;2;0;sham
401;2;1;2;401;P;2;H;2;1;sham
401;2;1;2;234;R;2;H;2;0;sham
401;4;1;4;329;P;2;H;2;0;sham
401;2;0;4;180;R;2;T;2;0;sham
401;3;1;3;282;P;2;H;2;0;sham
401;3;1;3;295;R;2;L;2;0;sham
401;1;1;1;291;P;2;H;2;0;sham
401;4;1;4;288;R;2;L;2;0;sham
401;2;0;3;318;P;2;H;2;0;sham
401;2;1;2;408;R;2;L;2;0;sham
401;4;1;4;368;P;2;H;2;0;sham
401;3;0;4;233;R;2;L;2;0;sham
401;3;1;3;349;P;2;H;2;0;sham
401;4;1;4;343;R;2;L;2;0;sham
401;1;1;1;338;P;2;H;2;0;sham
401;4;0;1;253;R;2;T;2;0;sham
401;2;1;2;336;P;2;H;2;0;sham
401;1;0;2;331;R;2;L;2;0;sham
401;4;1;4;302;P;2;H;2;0;sham
401;1;1;1;426;R;2;T;2;0;sham
401;3;1;3;337;P;2;H;2;0;sham
401;2;1;2;332;R;2;H;2;0;sham
401;1;1;1;359;P;2;H;2;0;sham
401;4;1;4;401;R;2;H;2;0;sham
401;2;1;2;314;P;2;H;2;0;sham
401;3;1;3;293;R;2;H;2;0;sham
401;4;1;4;322;P;2;H;2;0;sham
401;2;0;1;238;R;2;L;2;0;sham
401;3;0;4;397;P;2;H;2;0;sham
401;1;1;1;323;R;2;L;2;1;sham
401;1;1;1;287;P;2;H;2;0;sham
401;3;1;3;508;R;2;L;2;0;sham
401;2;1;2;320;P;2;H;2;0;sham
401;2;1;2;332;R;2;L;2;0;sham
401;4;1;4;311;P;2;H;2;0;sham
401;1;1;1;339;R;2;L;2;0;sham
401;3;1;3;350;P;2;H;2;0;sham
401;1;1;1;228;R;2;L;2;0;sham
401;2;0;3;292;P;2;H;2;0;sham
401;1;0;2;211;R;2;T;2;0;sham
401;4;1;4;344;P;2;H;2;0;sham
401;1;0;2;306;R;2;T;2;0;sham
401;3;1;3;290;P;2;H;2;0;sham
401;2;1;2;271;R;2;H;2;0;sham
401;1;1;1;317;P;2;H;2;0;sham
401;3;1;3;313;R;2;L;2;0;sham
401;2;1;2;260;P;2;H;2;0;sham
401;1;1;1;307;R;2;H;2;0;sham
401;4;1;4;271;P;2;H;2;0;sham
401;4;1;4;413;R;2;L;2;0;sham
401;3;1;3;340;P;2;H;2;0;sham
401;2;1;2;303;R;2;L;2;0;sham
401;1;1;1;220;P;2;H;2;0;sham
401;4;0;3;780;R;2;H;2;0;sham
401;2;1;2;344;P;2;H;2;0;sham
401;2;1;2;259;R;2;L;2;0;sham
401;4;1;4;385;P;2;H;2;0;sham
401;2;0;4;186;R;2;T;2;0;sham
401;3;1;3;271;P;2;H;2;0;sham
401;3;1;3;301;R;2;L;2;0;sham
401;1;0;2;618;P;2;H;2;0;sham
401;2;1;2;397;R;2;L;2;1;sham
401;2;1;2;325;P;2;H;2;0;sham
401;2;1;2;304;R;2;R;2;0;sham
401;4;1;4;317;P;2;H;2;0;sham
401;3;0;4;264;R;2;L;2;0;sham
401;3;1;3;270;P;2;H;2;0;sham
401;4;1;4;315;R;2;L;2;0;sham
401;1;1;1;327;P;2;H;2;0;sham
401;3;1;3;339;R;2;H;2;0;sham
401;2;1;2;302;P;2;H;2;0;sham
401;1;1;1;314;R;2;H;2;0;sham
401;4;1;4;358;P;2;H;2;0;sham
401;2;1;2;304;R;2;H;2;0;sham
401;3;1;3;253;P;2;H;2;0;sham
401;1;1;1;267;R;2;L;2;1;sham
401;1;1;1;345;P;2;H;2;0;sham
401;4;1;4;291;R;2;L;2;0;sham
401;2;1;2;384;P;2;H;2;0;sham
401;3;1;3;217;R;2;H;2;0;sham
401;4;0;1;217;P;2;H;2;1;sham
401;1;1;1;316;R;2;H;2;0;sham
401;3;1;3;280;P;2;H;2;0;sham
401;4;1;4;309;R;2;L;2;0;sham
401;1;1;1;402;P;2;H;2;0;sham
401;2;1;2;442;R;2;L;2;1;sham
401;2;0;3;208;P;2;H;2;0;sham
401;3;1;3;258;R;2;L;2;0;sham
401;4;1;4;273;P;2;H;2;0;sham
401;3;0;4;224;R;2;T;2;0;sham
401;3;1;3;309;P;2;H;2;0;sham
401;4;1;4;400;R;2;L;2;0;sham
401;1;1;1;329;P;2;H;2;0;sham
401;4;0;3;355;R;2;T;2;0;sham
401;2;1;2;378;P;2;H;2;0;sham
401;4;1;4;355;R;2;T;2;1;sham
401;4;1;4;380;P;2;H;2;0;sham
